slug,cat,sub,judet,loc,tel,web,lat,lng,tip,nume,adr,maps,name,phone,website,address,category,city,county,rating,reviews,google_maps_url,judet_key
obbyart-bacau,Servicii,Arhitect,Bacău,Bacău,+40 728 784 444,http://obbyart.com/,46.557316,26.9211529,Arhitect,ObbyArt,"Aleea Ghioceilor 29, 600155 Bacău, România",https://www.google.com/maps/search/?api=1&query=ObbyArt&query_place_id=ChIJh2ybRgxxtUARDzVnaGdPRxA,ObbyArt,+40 728 784 444,http://obbyart.com/,"Aleea Ghioceilor 29, 600155 Bacău, România",Arhitect,Bacău,Bacău,5.0,1.0,https://www.google.com/maps/search/?api=1&query=ObbyArt&query_place_id=ChIJh2ybRgxxtUARDzVnaGdPRxA,bacau
pensiunea-daciana-bacau,Servicii,Bed & Breakfast,Bacău,Bacău,+40 746 011 003,,46.5624193,26.9032313,Bed & Breakfast,Pensiunea Daciana,"Strada Vasile Alecsandri 63, 600012 Bacău, România",https://www.google.com/maps/search/?api=1&query=Pensiunea%20Daciana&query_place_id=ChIJ4dc70ylwtUARhABmvL3yA1U,Pensiunea Daciana,+40 746 011 003,,"Strada Vasile Alecsandri 63, 600012 Bacău, România",Bed & Breakfast,Bacău,Bacău,4.0,325.0,https://www.google.com/maps/search/?api=1&query=Pensiunea%20Daciana&query_place_id=ChIJ4dc70ylwtUARhABmvL3yA1U,bacau
casa-irma-ex-pensiunea-elite-bacau,Servicii,Cazare în regim hotelier,Bacău,Bacău,+40 723 675 009,http://www.casa-irma.ro/,46.567388,26.9002382,Cazare în regim hotelier,Casa iRMA ( ex pensiunea Elite),"Strada Banatului 15, Bacău, România",https://www.google.com/maps/search/?api=1&query=Casa%20iRMA%20(%20ex%20pensiunea%20Elite)&query_place_id=ChIJC0NkkNlvtUARNkTDERt6-1E,Casa iRMA ( ex pensiunea Elite),+40 723 675 009,http://www.casa-irma.ro/,"Strada Banatului 15, Bacău, România",Cazare în regim hotelier,Bacău,Bacău,4.6,115.0,https://www.google.com/maps/search/?api=1&query=Casa%20iRMA%20(%20ex%20pensiunea%20Elite)&query_place_id=ChIJC0NkkNlvtUARNkTDERt6-1E,bacau
casa-didina-bacau,Servicii,Cazare în regim hotelier,Bacău,Bacău,+40 722 221 955,,46.5679859,26.8991861,Cazare în regim hotelier,CASA DIDINA,"Strada Banatului 26, 600276 Bacău, România",https://www.google.com/maps/search/?api=1&query=CASA%20DIDINA&query_place_id=ChIJN6GPKNpvtUARPzqzY21dM6U,CASA DIDINA,+40 722 221 955,,"Strada Banatului 26, 600276 Bacău, România",Cazare în regim hotelier,Bacău,Bacău,4.1,85.0,https://www.google.com/maps/search/?api=1&query=CASA%20DIDINA&query_place_id=ChIJN6GPKNpvtUARPzqzY21dM6U,bacau
cipalice-construct-bacau,Servicii,Constructor de locuințe,Bacău,Bacău,+40 768 635 622,https://www.cipaliceconstruct.ro/,46.5327194,26.9166127,Constructor de locuințe,CIPALICE CONSTRUCT,"Strada Aeroportului, 600324 Bacău, România",https://www.google.com/maps/search/?api=1&query=CIPALICE%20CONSTRUCT&query_place_id=ChIJldYECHFxtUARMBCWjWXbrms,CIPALICE CONSTRUCT,+40 768 635 622,https://www.cipaliceconstruct.ro/,"Strada Aeroportului, 600324 Bacău, România",Constructor de locuințe,Bacău,Bacău,,,https://www.google.com/maps/search/?api=1&query=CIPALICE%20CONSTRUCT&query_place_id=ChIJldYECHFxtUARMBCWjWXbrms,bacau
stoina-gheorghe-bacau,Servicii,Construcții civile,Bacău,Bacău,+40 234 537 200,,46.5446,26.9155,Servicii construcții,STOINA GHEORGHE,"Strada Mărăști 2, Bacău, România",https://www.google.com/maps/search/?api=1&query=STOINA%20GHEORGHE&query_place_id=ChIJC2oHw8lxtUARdehsfJ3KFzk,STOINA GHEORGHE,+40 234 537 200,,"Strada Mărăști 2, Bacău, România",Construcții civile,Bacău,Bacău,2.0,1.0,https://www.google.com/maps/search/?api=1&query=STOINA%20GHEORGHE&query_place_id=ChIJC2oHw8lxtUARdehsfJ3KFzk,bacau
rezidential-park-letea-bacau,Servicii,Construcții civile,Bacău,Bacău,+40 740 091 494,https://www.rezidentialparkletea.ro/contactt/,46.5335228,26.9198781,Servicii construcții,Rezidential Park Letea,"Strada Chimiei, Bacău, România",https://www.google.com/maps/search/?api=1&query=Rezidential%20Park%20Letea&query_place_id=ChIJ34Wxg25xtUARB15Y6n7fh-A,Rezidential Park Letea,+40 740 091 494,https://www.rezidentialparkletea.ro/contactt/,"Strada Chimiei, Bacău, România",Construcții civile,Bacău,Bacău,,,https://www.google.com/maps/search/?api=1&query=Rezidential%20Park%20Letea&query_place_id=ChIJ34Wxg25xtUARB15Y6n7fh-A,bacau
nicoste-tuelvo-s-r-l-bacau,Servicii,Construcții civile,Bacău,Bacău,+40 746 509 462,,46.5323166,26.9227887,Zidar,Nicoste Tuelvo S.R.L.,"Aleea Electricienilor Nr1, 600287 Bacău, România",https://www.google.com/maps/search/?api=1&query=Nicoste%20Tuelvo%20S.R.L.&query_place_id=ChIJF76oulsdDU4RcCTZM16nEbE,Nicoste Tuelvo S.R.L.,+40 746 509 462,,"Aleea Electricienilor Nr1, 600287 Bacău, România",Construcții civile,Bacău,Bacău,4.0,1.0,https://www.google.com/maps/search/?api=1&query=Nicoste%20Tuelvo%20S.R.L.&query_place_id=ChIJF76oulsdDU4RcCTZM16nEbE,bacau
expert-topo-energetic-srl-bacau,Servicii,Companie de topografie,Bacău,Bacău,+40 742 090 136,https://www.listafirme.ro/expert-topo-energetic-srl-38081703/,46.5644195,26.9100941,Companie de topografie,Expert Topo-Energetic SRL,"Strada Războieni 11, scara A, etaj 1, ap.8, Bacău, România",https://www.google.com/maps/search/?api=1&query=Expert%20Topo-Energetic%20SRL&query_place_id=ChIJg5TgMRVxtUAR9Uxg3XAmtRU,Expert Topo-Energetic SRL,+40 742 090 136,https://www.listafirme.ro/expert-topo-energetic-srl-38081703/,"Strada Războieni 11, scara A, etaj 1, ap.8, Bacău, România",Companie de topografie,Bacău,Bacău,4.9,52.0,https://www.google.com/maps/search/?api=1&query=Expert%20Topo-Energetic%20SRL&query_place_id=ChIJg5TgMRVxtUAR9Uxg3XAmtRU,bacau
robinete-industriale-bacau,Servicii,Producător,Bacău,Bacău,+40 756 676 767,https://robinete.eu/contact/,46.5239346,26.9229516,Producător,Robinete Industriale,"Strada Chimiei, Bacău, România",https://www.google.com/maps/search/?api=1&query=Robinete%20Industriale&query_place_id=ChIJ-7ZaN6dxtUAR8AfqS_hL7yo,Robinete Industriale,+40 756 676 767,https://robinete.eu/contact/,"Strada Chimiei, Bacău, România",Producător,Bacău,Bacău,5.0,1.0,https://www.google.com/maps/search/?api=1&query=Robinete%20Industriale&query_place_id=ChIJ-7ZaN6dxtUAR8AfqS_hL7yo,bacau
sc-regent-srl-robinete-industriale-bacau,Servicii,Furnizor de echipamente industriale,Bacău,Bacău,+40 744 382 382,https://robinete.eu/,46.5313765,26.935345,Furnizor de echipamente industriale,SC Regent SRL - Robinete Industriale,"Strada Chimiei 6 B, 600286 Bacău, România",https://www.google.com/maps/search/?api=1&query=SC%20Regent%20SRL%20-%20Robinete%20Industriale&query_place_id=ChIJuVX2badxtUAR8tVJdLfVOIQ,SC Regent SRL - Robinete Industriale,+40 744 382 382,https://robinete.eu/,"Strada Chimiei 6 B, 600286 Bacău, România",Furnizor de echipamente industriale,Bacău,Bacău,3.7,3.0,https://www.google.com/maps/search/?api=1&query=SC%20Regent%20SRL%20-%20Robinete%20Industriale&query_place_id=ChIJuVX2badxtUAR8tVJdLfVOIQ,bacau
vraciu-st-stefan-intreprindere-familiala-bacau,Servicii,Tâmplărie pvc aluminiu,Bacău,Bacău,+40 234 584 793,,46.54151,26.90592,Servicii construcții,"VRACIU ST. ŞTEFAN, ÎNTREPRINDERE FAMILIALĂ","Strada Crinului 19, 600297 Bacău, România",https://www.google.com/maps/search/?api=1&query=VRACIU%20ST.%20%C5%9ETEFAN%2C%20%C3%8ENTREPRINDERE%20FAMILIAL%C4%82&query_place_id=ChIJXzHbcMZxtUARbf5WfxWB9e0,"VRACIU ST. ŞTEFAN, ÎNTREPRINDERE FAMILIALĂ",+40 234 584 793,,"Strada Crinului 19, 600297 Bacău, România",Tâmplărie pvc aluminiu,Bacău,Bacău,5.0,1.0,https://www.google.com/maps/search/?api=1&query=VRACIU%20ST.%20%C5%9ETEFAN%2C%20%C3%8ENTREPRINDERE%20FAMILIAL%C4%82&query_place_id=ChIJXzHbcMZxtUARbf5WfxWB9e0,bacau
duplo-impex-s-r-l-bacau,Servicii,Tâmplărie pvc aluminiu,Bacău,Bacău,+40 234 588 984,,46.5739596,26.9134053,Magazin,DUPLO IMPEX S.R.L.,"Strada Mioriței 3, 600189 Bacău, România",https://www.google.com/maps/search/?api=1&query=DUPLO%20IMPEX%20S.R.L.&query_place_id=ChIJ7WrI3h9wtUARzmrbUUtr410,DUPLO IMPEX S.R.L.,+40 234 588 984,,"Strada Mioriței 3, 600189 Bacău, România",Tâmplărie pvc aluminiu,Bacău,Bacău,,,https://www.google.com/maps/search/?api=1&query=DUPLO%20IMPEX%20S.R.L.&query_place_id=ChIJ7WrI3h9wtUARzmrbUUtr410,bacau
nacele-damian-bacau,Servicii,Serviciu de echipamente pentru ridicare,Bacău,Bacău,+40 732 451 308,https://www.naceledamian.ro/,46.5369554,26.9374439,Serviciu de echipamente pentru ridicare,Nacele Damian,"Strada Ciprian Porumbescu 51, 600344 Bacău, România",https://www.google.com/maps/search/?api=1&query=Nacele%20Damian&query_place_id=ChIJjdIoc2hxtUARlHI54Xbb2eg,Nacele Damian,+40 732 451 308,https://www.naceledamian.ro/,"Strada Ciprian Porumbescu 51, 600344 Bacău, România",Serviciu de echipamente pentru ridicare,Bacău,Bacău,5.0,2.0,https://www.google.com/maps/search/?api=1&query=Nacele%20Damian&query_place_id=ChIJjdIoc2hxtUARlHI54Xbb2eg,bacau
gtl-clinic-bacau-bacau,Servicii,Clinică de fizioterapie,Bacău,Bacău,+40 334 107 777,https://gtlmedicalclinic.ro/,46.5702255,26.9169775,Clinică de fizioterapie,GTL CLINIC BACĂU,"Bulevardul Unirii 24, Bacău, România",https://www.google.com/maps/search/?api=1&query=GTL%20CLINIC%20BAC%C4%82U&query_place_id=ChIJkTt28iFwtUARPBJ_DEeuUK0,GTL CLINIC BACĂU,+40 334 107 777,https://gtlmedicalclinic.ro/,"Bulevardul Unirii 24, Bacău, România",Clinică de fizioterapie,Bacău,Bacău,3.4,70.0,https://www.google.com/maps/search/?api=1&query=GTL%20CLINIC%20BAC%C4%82U&query_place_id=ChIJkTt28iFwtUARPBJ_DEeuUK0,bacau
aicoron-auto-bacau,Servicii,Electrice construcții,Bacău,Bacău,+40 755 019 696,http://www.aicoron.ro/,46.538235,26.9085132,Service auto,Aicoron Auto,"Strada Narciselor 19, 600310 Bacău, România",https://www.google.com/maps/search/?api=1&query=Aicoron%20Auto&query_place_id=ChIJCeE8GgVxtUART4NpyspPAwc,Aicoron Auto,+40 755 019 696,http://www.aicoron.ro/,"Strada Narciselor 19, 600310 Bacău, România",Electrice construcții,Bacău,Bacău,4.5,79.0,https://www.google.com/maps/search/?api=1&query=Aicoron%20Auto&query_place_id=ChIJCeE8GgVxtUART4NpyspPAwc,bacau
auto-check-center-mihoc-bacau,Servicii,Electrice construcții,Bacău,Bacău,+40 234 589 190,http://www.mihocgrup.ro/,46.523194,26.922619,Service auto,Auto Check Center MIHOC,"Str. Republicii 105, 600335 Bacău, România",https://www.google.com/maps/search/?api=1&query=Auto%20Check%20Center%20MIHOC&query_place_id=ChIJKT935ZhxtUARJUsmYkX6Mnk,Auto Check Center MIHOC,+40 234 589 190,http://www.mihocgrup.ro/,"Str. Republicii 105, 600335 Bacău, România",Electrice construcții,Bacău,Bacău,4.3,84.0,https://www.google.com/maps/search/?api=1&query=Auto%20Check%20Center%20MIHOC&query_place_id=ChIJKT935ZhxtUARJUsmYkX6Mnk,bacau
daleo-rent-a-car-aeroport-bacau-bcm-bacau,Servicii,Utilaje construcții,Bacău,Bacău,+40 740 515 665,http://www.daleo.ro/,46.5311629,26.9119973,Închiriere de mașini,Daleo Rent a Car Aeroport Bacau (BCM),"Strada Aeroportului 1, 600324 Bacău, România",https://www.google.com/maps/search/?api=1&query=Daleo%20Rent%20a%20Car%20Aeroport%20Bacau%20(BCM)&query_place_id=ChIJcXVVApZxtUARc3BRj5Lo91E,Daleo Rent a Car Aeroport Bacau (BCM),+40 740 515 665,http://www.daleo.ro/,"Strada Aeroportului 1, 600324 Bacău, România",Utilaje construcții,Bacău,Bacău,4.9,265.0,https://www.google.com/maps/search/?api=1&query=Daleo%20Rent%20a%20Car%20Aeroport%20Bacau%20(BCM)&query_place_id=ChIJcXVVApZxtUARc3BRj5Lo91E,bacau
incarcare-freon-auto-bacau,Servicii,Atelier de reparații auto,Bacău,Bacău,+40 725 286 670,,46.5381297,26.9118041,Atelier de reparații auto,ÎNCĂRCARE FREON AUTO,"Retail Park, Strada Narciselor 17, 600310 Bacău, România",https://www.google.com/maps/search/?api=1&query=%C3%8ENC%C4%82RCARE%20FREON%20AUTO&query_place_id=ChIJCzDAHwBxtUARV9kJ-XU1tJU,ÎNCĂRCARE FREON AUTO,+40 725 286 670,,"Retail Park, Strada Narciselor 17, 600310 Bacău, România",Atelier de reparații auto,Bacău,Bacău,3.5,2.0,https://www.google.com/maps/search/?api=1&query=%C3%8ENC%C4%82RCARE%20FREON%20AUTO&query_place_id=ChIJCzDAHwBxtUARV9kJ-XU1tJU,bacau
desimo-magazin-de-mobila-bacau,Servicii,Magazin de mobilă,Bacău,Bacău,+40 744 371 371,http://www.vreimobila.ro/,46.5605006,26.9236976,Magazin de mobilă,Desimo (magazin de mobilă),"Strada Milcov 3-5, 600149 Bacău, România",https://www.google.com/maps/search/?api=1&query=Desimo%20(magazin%20de%20mobil%C4%83)&query_place_id=ChIJI31A71NxtUARtPI--C4JGro,Desimo (magazin de mobilă),+40 744 371 371,http://www.vreimobila.ro/,"Strada Milcov 3-5, 600149 Bacău, România",Magazin de mobilă,Bacău,Bacău,4.3,6.0,https://www.google.com/maps/search/?api=1&query=Desimo%20(magazin%20de%20mobil%C4%83)&query_place_id=ChIJI31A71NxtUARtPI--C4JGro,bacau
studioul-de-print-bacau,Servicii,Agenție de publicitate,Bacău,Bacău,+40 772 035 508,http://www.benere.ro/,46.5683917,26.9173754,Agenție de publicitate,Studioul de print,"Strada 9 Mai, Bacău, România",https://www.google.com/maps/search/?api=1&query=Studioul%20de%20print&query_place_id=ChIJJ9nEqZlxtUARt7eNDB4DrV4,Studioul de print,+40 772 035 508,http://www.benere.ro/,"Strada 9 Mai, Bacău, România",Agenție de publicitate,Bacău,Bacău,5.0,1.0,https://www.google.com/maps/search/?api=1&query=Studioul%20de%20print&query_place_id=ChIJJ9nEqZlxtUARt7eNDB4DrV4,bacau
staer-bacau-bacau,Servicii,Magazin de mobilă,Bacău,Bacău,+40 747 495 136,https://staer.ro/,46.5571976,26.9243132,Magazin de mobilă,Staer Bacau,"Incinta Subex(langa Kaufland, Strada Milcov 3 - 5, 600168 Bacău, România",https://www.google.com/maps/search/?api=1&query=Staer%20Bacau&query_place_id=ChIJcWS9Eh9wtUARZbiGa6KYeIc,Staer Bacau,+40 747 495 136,https://staer.ro/,"Incinta Subex(langa Kaufland, Strada Milcov 3 - 5, 600168 Bacău, România",Magazin de mobilă,Bacău,Bacău,4.2,67.0,https://www.google.com/maps/search/?api=1&query=Staer%20Bacau&query_place_id=ChIJcWS9Eh9wtUARZbiGa6KYeIc,bacau
global-auto-service-bacau,Servicii,Service auto,Bacău,Bacău,+40 756 203 384,http://globalautoservice.ro/,46.5547896,26.9242122,Service auto,Global Auto Service,"Strada Izvoare 1, 600170 Bacău, România",https://www.google.com/maps/search/?api=1&query=Global%20Auto%20Service&query_place_id=ChIJPR_AcTZwtUAR9cD57DdPWGQ,Global Auto Service,+40 756 203 384,http://globalautoservice.ro/,"Strada Izvoare 1, 600170 Bacău, România",Service auto,Bacău,Bacău,4.4,329.0,https://www.google.com/maps/search/?api=1&query=Global%20Auto%20Service&query_place_id=ChIJPR_AcTZwtUAR9cD57DdPWGQ,bacau
andisimo-s-r-l-bacau,Servicii,Utilaje construcții,Bacău,Bacău,+40 234 587 777,,46.5234,26.92211,Centru de reciclare,ANDISIMO S.R.L.,"Cal. Republicii 188, 600303 Bacău, România",https://www.google.com/maps/search/?api=1&query=ANDISIMO%20S.R.L.&query_place_id=ChIJcV4oH5xxtUARxLYiiI33dZA,ANDISIMO S.R.L.,+40 234 587 777,,"Cal. Republicii 188, 600303 Bacău, România",Utilaje construcții,Bacău,Bacău,4.7,3.0,https://www.google.com/maps/search/?api=1&query=ANDISIMO%20S.R.L.&query_place_id=ChIJcV4oH5xxtUARxLYiiI33dZA,bacau
proges-home-deco-bacau-bacau,Servicii,Magazin de bricolaj,Bacău,Bacău,+40 786 539 224,http://www.proges.ro/,46.5108984,26.9270777,Magazin de bricolaj,Proges Home & Deco Bacău,"Calea Republicii 181 în incinta Hello Shopping Park, 600303 Bacău, România",https://www.google.com/maps/search/?api=1&query=Proges%20Home%20%26%20Deco%20Bac%C4%83u&query_place_id=ChIJK6ydoudxtUAReTFUkSWj-ug,Proges Home & Deco Bacău,+40 786 539 224,http://www.proges.ro/,"Calea Republicii 181 în incinta Hello Shopping Park, 600303 Bacău, România",Magazin de bricolaj,Bacău,Bacău,3.2,9.0,https://www.google.com/maps/search/?api=1&query=Proges%20Home%20%26%20Deco%20Bac%C4%83u&query_place_id=ChIJK6ydoudxtUAReTFUkSWj-ug,bacau
sc-daco-grup-sa-bacau,Materiale,Uși si ferestre,Bacău,Bacău,+40 722 648 212,http://www.dacogrup.ro/,46.5446831,26.9270289,Producător de ferestre pvc,SC Daco Grup SA,"Strada Izvoare, 600170 Bacău, România",https://www.google.com/maps/search/?api=1&query=SC%20Daco%20Grup%20SA&query_place_id=ChIJURkqHypxtUARkkDJXl0wueQ,SC Daco Grup SA,+40 722 648 212,http://www.dacogrup.ro/,"Strada Izvoare, 600170 Bacău, România",Uși si ferestre,Bacău,Bacău,5.0,2.0,https://www.google.com/maps/search/?api=1&query=SC%20Daco%20Grup%20SA&query_place_id=ChIJURkqHypxtUARkkDJXl0wueQ,bacau
dafermann-srl-bacau-bacau,Servicii,Construcții civile,Bacău,Bacău,+40 234 571 666,http://www.dafermann.ro/,46.5531683,26.8990029,Servicii construcții,DAFERMANN SRL Bacău,"Zonă Industrială, Strada Constantin Muşat 3, 600092 Bacău, România",https://www.google.com/maps/search/?api=1&query=DAFERMANN%20SRL%20Bac%C4%83u&query_place_id=ChIJ4QXIXtNxtUARWtG9OGIAkHo,DAFERMANN SRL Bacău,+40 234 571 666,http://www.dafermann.ro/,"Zonă Industrială, Strada Constantin Muşat 3, 600092 Bacău, România",Construcții civile,Bacău,Bacău,4.4,46.0,https://www.google.com/maps/search/?api=1&query=DAFERMANN%20SRL%20Bac%C4%83u&query_place_id=ChIJ4QXIXtNxtUARWtG9OGIAkHo,bacau
autoreparatur-srl-service-auto-multimarca-itp-gpl-aer-conditionat-bacau,Servicii,Instalații sanitare termice,Bacău,Bacău,+40 751 217 487,http://www.autoreparatur.ro/,46.5120962,26.9235371,Service auto,"Autoreparatur SRL (Service auto multimarcă, ITP, GPL, aer condiționat)","Str. Republicii 238B, 600304 Bacău, România",https://www.google.com/maps/search/?api=1&query=Autoreparatur%20SRL%20(Service%20auto%20multimarc%C4%83%2C%20ITP%2C%20GPL%2C%20aer%20condi%C8%9Bionat)&query_place_id=ChIJE2i4vn5xtUARY1V_4cWHK2o,"Autoreparatur SRL (Service auto multimarcă, ITP, GPL, aer condiționat)",+40 751 217 487,http://www.autoreparatur.ro/,"Str. Republicii 238B, 600304 Bacău, România",Instalații sanitare termice,Bacău,Bacău,4.1,104.0,https://www.google.com/maps/search/?api=1&query=Autoreparatur%20SRL%20(Service%20auto%20multimarc%C4%83%2C%20ITP%2C%20GPL%2C%20aer%20condi%C8%9Bionat)&query_place_id=ChIJE2i4vn5xtUARY1V_4cWHK2o,bacau
centrul-judetean-de-aparatura-medicala-bacau,Servicii,Instalații sanitare termice,Bacău,Bacău,+40 234 573 440,,46.552169,26.9202911,Spital,Centrul Județean de Aparatura Medicala,"Strada Alecu Russo 25, 600177 Bacău, România",https://www.google.com/maps/search/?api=1&query=Centrul%20Jude%C8%9Bean%20de%20Aparatura%20Medicala&query_place_id=ChIJaa-Evu1xtUARbCPP7aItX8k,Centrul Județean de Aparatura Medicala,+40 234 573 440,,"Strada Alecu Russo 25, 600177 Bacău, România",Instalații sanitare termice,Bacău,Bacău,4.0,1.0,https://www.google.com/maps/search/?api=1&query=Centrul%20Jude%C8%9Bean%20de%20Aparatura%20Medicala&query_place_id=ChIJaa-Evu1xtUARbCPP7aItX8k,bacau
scut-bacau-bacau,Servicii,Electrice construcții,Bacău,Bacău,+40 234 584 906,http://www.sut.ro/,46.5436019,26.9332809,Service auto,SCUT Bacau,"Strada Izvoare 100, 600170 Bacău, România",https://www.google.com/maps/search/?api=1&query=SCUT%20Bacau&query_place_id=ChIJtSJ__rFxtUARNu5K25OONvA,SCUT Bacau,+40 234 584 906,http://www.sut.ro/,"Strada Izvoare 100, 600170 Bacău, România",Electrice construcții,Bacău,Bacău,4.3,121.0,https://www.google.com/maps/search/?api=1&query=SCUT%20Bacau&query_place_id=ChIJtSJ__rFxtUARNu5K25OONvA,bacau
ambient-instal-bacau,Servicii,Instalații sanitare termice,Bacău,Bacău,+40 741 209 697,,46.5347719,26.9186148,Furnizor de echipamente pentru încălzire,Ambient Instal,"Str. Republicii 70, Bacău, România",https://www.google.com/maps/search/?api=1&query=Ambient%20Instal&query_place_id=ChIJFVzlibxxtUARXKAChT1XrCY,Ambient Instal,+40 741 209 697,,"Str. Republicii 70, Bacău, România",Instalații sanitare termice,Bacău,Bacău,,,https://www.google.com/maps/search/?api=1&query=Ambient%20Instal&query_place_id=ChIJFVzlibxxtUARXKAChT1XrCY,bacau
bac-delphi-bacau,Materiale,Tâmplărie pvc aluminiu,Bacău,Bacău,+40 745 121 101,http://www.bacdelphi.ro/,46.5137924,26.9449254,Serviciu de montare de ferestre,Bac-Delphi,"Strada Chimiei, 600289 Bacău, România",https://www.google.com/maps/search/?api=1&query=Bac-Delphi&query_place_id=ChIJw4yc1G5xtUAR4JOlmKhpAj0,Bac-Delphi,+40 745 121 101,http://www.bacdelphi.ro/,"Strada Chimiei, 600289 Bacău, România",Tâmplărie pvc aluminiu,Bacău,Bacău,4.7,11.0,https://www.google.com/maps/search/?api=1&query=Bac-Delphi&query_place_id=ChIJw4yc1G5xtUAR4JOlmKhpAj0,bacau
energobit-s-a-sucursala-bacau-bacau,Servicii,Instalații sanitare termice,Bacău,Bacău,+40 234 522 420,https://www.paginiaurii.ro/companii/BAC%C4%82U/L4487601/ENERGOBIT+S.R.L./,46.57703,26.9310338,Magazin,ENERGOBIT S.A. Sucursala Bacau,"Calea Romanului 46, 600384 Bacău, România",https://www.google.com/maps/search/?api=1&query=ENERGOBIT%20S.A.%20Sucursala%20Bacau&query_place_id=ChIJJ6Hr1xpwtUARh97skEOW--s,ENERGOBIT S.A. Sucursala Bacau,+40 234 522 420,https://www.paginiaurii.ro/companii/BAC%C4%82U/L4487601/ENERGOBIT+S.R.L./,"Calea Romanului 46, 600384 Bacău, România",Instalații sanitare termice,Bacău,Bacău,4.8,4.0,https://www.google.com/maps/search/?api=1&query=ENERGOBIT%20S.A.%20Sucursala%20Bacau&query_place_id=ChIJJ6Hr1xpwtUARh97skEOW--s,bacau
drum-proiect-s-r-l-bacau,Servicii,Construcții civile,Bacău,Bacău,+40 234 570 395,https://www.listafirme.ro/drum-proiect-srl-4277846/,46.56678,26.91334,Servicii construcții,DRUM PROIECT S.R.L.,"Strada Mihai Viteazul 3, Bacău, România",https://www.google.com/maps/search/?api=1&query=DRUM%20PROIECT%20S.R.L.&query_place_id=ChIJPVjoryZwtUARYMmx-oKKOEk,DRUM PROIECT S.R.L.,+40 234 570 395,https://www.listafirme.ro/drum-proiect-srl-4277846/,"Strada Mihai Viteazul 3, Bacău, România",Construcții civile,Bacău,Bacău,5.0,1.0,https://www.google.com/maps/search/?api=1&query=DRUM%20PROIECT%20S.R.L.&query_place_id=ChIJPVjoryZwtUARYMmx-oKKOEk,bacau
